animation_id,input_phase,target_phase,input_path,target_path
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_024.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_024.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_025.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_025.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_026.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_026.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_027.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_027.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_028.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_028.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_029.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_029.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_030.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_030.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_031.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_031.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_032.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_032.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_033.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_033.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_034.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_034.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_035.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_035.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_036.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_036.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_037.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_037.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_038.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_038.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_039.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_039.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_040.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_040.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_041.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_041.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_042.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_042.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_043.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_043.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_044.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_044.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_045.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_045.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_046.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_046.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_047.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_047.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_048.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_048.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_049.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_049.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_050.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_050.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_051.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_051.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_052.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_052.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_053.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_053.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_054.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_054.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_055.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_055.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_056.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_056.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_057.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_057.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_058.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_058.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_059.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_059.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_060.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_060.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_061.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_061.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_062.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_062.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_063.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_063.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_064.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_064.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_065.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_065.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_066.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_066.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_067.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_067.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_068.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_068.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_069.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_069.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_070.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_070.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_071.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_071.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_072.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_072.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_073.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_073.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_074.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_074.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_075.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_075.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_076.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_076.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_077.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_077.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_078.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_078.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_079.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_079.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_080.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_080.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_081.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_081.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_082.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_082.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_083.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_083.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_084.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_084.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_085.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_085.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_086.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_086.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_087.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_087.png
Matty Jorissen,tiedown,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\tiedown\Matty Jorissen_Tie Downs_088.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Matty Jorissen\color\Matty Jorissen_Colors_088.png
